rank,major,degree_type,early_career_pay,mid_career_pay,high_meaning_pct,total_tuition_cost,salary_advantage,years_to_break_even,lifetime_advantage,category
229,Marketing,Bachelors,60200.0,111900.0,41.0,106372,20200.0,5.265940594059406,2252628.0,Business & Economics
231,Finance & Banking,Bachelors,65100.0,111800.0,46.0,106372,25100.0,4.23792828685259,2298628.0,Business & Economics
232,Computer Programming,Bachelors,68800.0,111700.0,50.0,106372,28800.0,3.6934722222222223,2332628.0,Engineering & Technology
233,Marketing & Management,Bachelors,59700.0,111500.0,47.0,106372,19700.0,5.399593908629441,2235628.0,Business & Economics
233,Supply Chain Management,Bachelors,71300.0,111500.0,42.0,106372,31300.0,3.3984664536741214,2351628.0,Business & Economics
235,Technical Communication,Bachelors,57200.0,111400.0,44.0,106372,17200.0,6.184418604651163,2207628.0,Arts & Communications
236,Cell Biology,Bachelors,58500.0,111300.0,59.0,106372,18500.0,5.749837837837838,2217628.0,Sciences & Mathematics
237,Networks & Telecommunications,Bachelors,64600.0,111100.0,49.0,106372,24600.0,4.324065040650407,2272628.0,Arts & Communications
238,Electronics Engineering Technology (EET),Bachelors,74500.0,110800.0,50.0,106372,34500.0,3.0832463768115943,2362628.0,Engineering & Technology
239,Biopsychology,Bachelors,61600.0,110700.0,74.0,106372,21600.0,4.92462962962963,2230628.0,Other
239,Applied Networking & Systems Administration,Bachelors,67500.0,110700.0,48.0,106372,27500.0,3.868072727272727,2289628.0,Other
241,Geological Engineering,Bachelors,70500.0,110600.0,50.0,106372,30500.0,3.4876065573770494,2316628.0,Engineering & Technology
242,Business Management & Marketing,Bachelors,58700.0,110500.0,46.0,106372,18700.0,5.688342245989305,2195628.0,Business & Economics
242,Spanish Literature,Bachelors,59500.0,110500.0,48.0,106372,19500.0,5.454974358974359,2203628.0,Humanities & Social Sciences
244,Real Estate Development,Bachelors,68900.0,110400.0,,106372,28900.0,3.6806920415224913,2294628.0,Other
245,Electronics & Computer Technology,Bachelors,62300.0,110300.0,,106372,22300.0,4.770044843049328,2225628.0,Engineering & Technology
245,Industrial Technology (IT),Bachelors,74100.0,110300.0,48.0,106372,34100.0,3.1194134897360706,2343628.0,Other
247,Accounts,Bachelors,69100.0,110200.0,44.0,106372,29100.0,3.6553951890034364,2290628.0,Other
247,Construction Technology,Bachelors,73700.0,110200.0,,106372,33700.0,3.1564391691394658,2336628.0,Other
247,Risk Management,Bachelors,65700.0,110200.0,53.0,106372,25700.0,4.138988326848249,2256628.0,Business & Economics
250,Industrial Engineering Technology,Bachelors,77600.0,110100.0,50.0,106372,37600.0,2.8290425531914893,2372628.0,Engineering & Technology
250,Genetics,Bachelors,63200.0,110100.0,73.0,106372,23200.0,4.585,2228628.0,Other
252,Government & Politics,Bachelors,62100.0,110000.0,51.0,106372,22100.0,4.813212669683258,2214628.0,Other
252,Microbiology & Immunology,Bachelors,65400.0,110000.0,75.0,106372,25400.0,4.187874015748031,2247628.0,Sciences & Mathematics
254,Digital Design,Bachelors,57800.0,109700.0,40.0,106372,17800.0,5.975955056179775,2162628.0,Arts & Communications
254,Hotel Management,Bachelors,58000.0,109700.0,47.0,106372,18000.0,5.9095555555555555,2164628.0,Business & Economics
254,Italian Language,Bachelors,58400.0,109700.0,41.0,106372,18400.0,5.781086956521739,2168628.0,Humanities & Social Sciences
254,Safety Management,Bachelors,69300.0,109700.0,67.0,106372,29300.0,3.630443686006826,2277628.0,Business & Economics
258,Environmental Health & Safety,Bachelors,66500.0,109600.0,66.0,106372,26500.0,4.014037735849056,2246628.0,Health & Medicine
258,Marketing Communication,Bachelors,54700.0,109600.0,42.0,106372,14700.0,7.236190476190476,2128628.0,Business & Economics
258,Political Science,Bachelors,59800.0,109600.0,47.0,106372,19800.0,5.372323232323232,2179628.0,Sciences & Mathematics
258,Welding Engineering Technology,Bachelors,83700.0,109600.0,44.0,106372,43700.0,2.434141876430206,2418628.0,Engineering & Technology
262,Industrial Psychology,Bachelors,58100.0,109500.0,50.0,106372,18100.0,5.876906077348067,2159628.0,Other
263,Pharmaceutical Sciences (PS),Bachelors,62000.0,109200.0,67.0,106372,22000.0,4.835090909090909,2189628.0,Sciences & Mathematics
263,Marketing & Communications,Bachelors,58400.0,109200.0,46.0,106372,18400.0,5.781086956521739,2153628.0,Business & Economics
265,Network Security,Bachelors,69900.0,109100.0,52.0,106372,29900.0,3.557591973244147,2265628.0,Other
266,Industrial Design (ID),Bachelors,64600.0,109000.0,40.0,106372,24600.0,4.324065040650407,2209628.0,Arts & Communications
266,Sales & Marketing,Bachelors,62800.0,109000.0,48.0,106372,22800.0,4.665438596491228,2191628.0,Business & Economics
268,Environmental Science & Policy,Bachelors,58800.0,108800.0,57.0,106372,18800.0,5.658085106382979,2145628.0,Sciences & Mathematics
268,Organizational Behavior,Bachelors,65200.0,108800.0,57.0,106372,25200.0,4.221111111111111,2209628.0,Other
270,Business Data Analysis,Bachelors,74800.0,108700.0,38.0,106372,34800.0,3.0566666666666666,2302628.0,Business & Economics
271,Physics & Astronomy,Bachelors,67800.0,108600.0,32.0,106372,27800.0,3.8263309352517987,2229628.0,Sciences & Mathematics
272,Philosophy,Bachelors,62700.0,108400.0,42.0,106372,22700.0,4.6859911894273125,2172628.0,Humanities & Social Sciences
273,Accounting,Bachelors,64200.0,108300.0,42.0,106372,24200.0,4.395537190082645,2184628.0,Business & Economics
273,German Language,Bachelors,60600.0,108300.0,43.0,106372,20600.0,5.163689320388349,2148628.0,Humanities & Social Sciences
273,Comparative Literature,Bachelors,54500.0,108300.0,49.0,106372,14500.0,7.336,2087628.0,Humanities & Social Sciences
276,Architecture,Bachelors,60000.0,108100.0,52.0,106372,20000.0,5.3186,2136628.0,Other
277,Advertising Design,Bachelors,63200.0,108000.0,32.0,106372,23200.0,4.585,2165628.0,Arts & Communications
278,Accounting & Computer Systems,Bachelors,77800.0,107500.0,,106372,37800.0,2.814074074074074,2296628.0,Engineering & Technology
278,Financial Accounting,Bachelors,65600.0,107500.0,49.0,106372,25600.0,4.15515625,2174628.0,Business & Economics
280,Risk Management & Insurance,Bachelors,69700.0,107400.0,46.0,106372,29700.0,3.5815488215488216,2212628.0,Business & Economics
281,Urban Planning,Bachelors,57600.0,107300.0,56.0,106372,17600.0,6.043863636363636,2088628.0,Other
282,Accounting & Management,Bachelors,63900.0,107000.0,55.0,106372,23900.0,4.45071129707113,2142628.0,Business & Economics
282,Cell & Molecular Biology,Bachelors,59800.0,107000.0,66.0,106372,19800.0,5.372323232323232,2101628.0,Sciences & Mathematics
282,Manufacturing Management,Bachelors,73200.0,107000.0,41.0,106372,33200.0,3.2039759036144577,2235628.0,Business & Economics
285,Computer & Network Administration,Bachelors,65700.0,106800.0,46.0,106372,25700.0,4.138988326848249,2154628.0,Engineering & Technology
286,Occupational Therapy (OT),Bachelors,63500.0,106700.0,86.0,106372,23500.0,4.526468085106383,2129628.0,Health & Medicine
287,Manufacturing Engineering Technology,Bachelors,76800.0,106500.0,50.0,106372,36800.0,2.8905434782608697,2256628.0,Engineering & Technology
288,Advertising,Bachelors,55100.0,106400.0,33.0,106372,15100.0,7.044503311258278,2036628.0,Other
288,Project Management,Bachelors,66500.0,106400.0,56.0,106372,26500.0,4.014037735849056,2150628.0,Business & Economics
